sexe;preusuel;annais;nombre
1;ABDEL-ILAH;1982;4
1;ABDEL-ILAH;1983;5
1;ABDEL-ILAH;1985;5
1;ABDEL-ILAH;1986;4
1;ABDEL-ILAH;1987;3
1;ABDEL-ILAH;1989;3
1;ABDEL-ILAH;1990;3
1;ABDEL-ILAH;1991;5
1;ABDEL-ILAH;1992;4
1;ABDEL-ILAH;1993;4
1;ABDEL-ILAH;2003;5
1;ABDEL-ILAH;2009;4
1;ABDEL-ILAH;XXXX;32
1;ABDEL-ILLAH;1982;4
1;ABDEL-ILLAH;1984;3
1;ABDEL-ILLAH;1985;4
1;ABDEL-ILLAH;1988;3
1;ABDEL-ILLAH;1996;3
1;ABDEL-ILLAH;2006;3
1;ABDEL-ILLAH;2008;4
1;ABDEL-ILLAH;2011;3
1;ABDEL-ILLAH;2014;3
1;ABDEL-ILLAH;XXXX;43
1;ABDEL-JALIL;1989;3
1;ABDEL-JALIL;2000;3
1;ABDEL-JALIL;2001;3
1;ABDEL-JALIL;2003;4
1;ABDEL-JALIL;2004;3
1;ABDEL-JALIL;2005;4
1;ABDEL-JALIL;2006;3
1;ABDEL-JALIL;2007;3
1;ABDEL-JALIL;2008;6
1;ABDEL-JALIL;2009;7
1;ABDEL-JALIL;2010;7
1;ABDEL-JALIL;2011;4
1;ABDEL-JALIL;2012;8
1;ABDEL-JALIL;2013;5
