sexe;preusuel;annais;nombre
1;ABDOU;1965;5
1;ABDOU;1966;3
1;ABDOU;1967;4
1;ABDOU;1968;4
1;ABDOU;1969;3
1;ABDOU;1970;7
1;ABDOU;1971;5
1;ABDOU;1972;7
1;ABDOU;1973;6
1;ABDOU;1974;10
1;ABDOU;1975;6
1;ABDOU;1976;8
1;ABDOU;1977;14
1;ABDOU;1978;11
1;ABDOU;1979;12
1;ABDOU;1980;14
1;ABDOU;1981;16
1;ABDOU;1982;13
1;ABDOU;1983;20
1;ABDOU;1984;12
1;ABDOU;1985;22
1;ABDOU;1986;19
1;ABDOU;1987;14
1;ABDOU;1988;17
1;ABDOU;1989;19
1;ABDOU;1990;24
1;ABDOU;1991;18
1;ABDOU;1992;9
1;ABDOU;1993;14
1;ABDOU;1994;18
1;ABDOU;1995;14
1;ABDOU;1996;16
1;ABDOU;1997;18
1;ABDOU;1998;16
1;ABDOU;1999;13
1;ABDOU;2000;21
1;ABDOU;2001;20
1;ABDOU;2002;16
1;ABDOU;2003;15
1;ABDOU;2004;22
1;ABDOU;2005;29
1;ABDOU;2006;22
1;ABDOU;2007;30
1;ABDOU;2008;35
1;ABDOU;2009;25
1;ABDOU;2010;36
1;ABDOU;2011;33
1;ABDOU;2012;30
1;ABDOU;2013;22
1;ABDOU;2014;25
1;ABDOU;2015;36
1;ABDOU;2016;27
1;ABDOU;2017;27
1;ABDOU;2018;30
1;ABDOU;XXXX;7
1;ABDOU-AZIZ;2009;3
1;ABDOU-AZIZ;2012;3
1;ABDOU-AZIZ;2018;3
1;ABDOU-AZIZ;XXXX;21
1;ABDOU-KARIM;2007;3
1;ABDOU-KARIM;2010;6
1;ABDOU-KARIM;2012;3
1;ABDOU-KARIM;2017;3
1;ABDOU-KARIM;XXXX;27
1;ABDOU-RAHMAN;2012;3
1;ABDOU-RAHMAN;2013;3
1;ABDOU-RAHMAN;2015;3
1;ABDOU-RAHMAN;2018;4
1;ABDOU-RAHMAN;XXXX;16
1;ABDOU-RAHMANE;XXXX;22
1;ABDOUALLAH;1994;3
1;ABDOUALLAH;2016;4
1;ABDOUALLAH;2017;4
1;ABDOUALLAH;XXXX;24
1;ABDOUKARIM;2017;3
1;ABDOUKARIM;XXXX;25
1;ABDOUL;1928;3
1;ABDOUL;1929;3
1;ABDOUL;1931;3
1;ABDOUL;1932;3
1;ABDOUL;1934;3
1;ABDOUL;1939;3
1;ABDOUL;1940;6
1;ABDOUL;1941;3
1;ABDOUL;1942;3
1;ABDOUL;1945;3
1;ABDOUL;1947;3
1;ABDOUL;1948;3
1;ABDOUL;1949;5
1;ABDOUL;1950;5
1;ABDOUL;1951;6
1;ABDOUL;1952;4
1;ABDOUL;1953;5
1;ABDOUL;1955;5
1;ABDOUL;1956;3
1;ABDOUL;1957;7
1;ABDOUL;1958;3
1;ABDOUL;1960;4
1;ABDOUL;1961;7
1;ABDOUL;1963;3
1;ABDOUL;1964;7
1;ABDOUL;1965;3
1;ABDOUL;1966;3
1;ABDOUL;1968;3
1;ABDOUL;1969;5
1;ABDOUL;1970;6
1;ABDOUL;1971;3
1;ABDOUL;1972;4
1;ABDOUL;1973;7
1;ABDOUL;1974;5
1;ABDOUL;1975;3
1;ABDOUL;1976;7
1;ABDOUL;1977;7
1;ABDOUL;1978;15
1;ABDOUL;1979;16
1;ABDOUL;1980;12
1;ABDOUL;1981;18
1;ABDOUL;1982;19
1;ABDOUL;1983;11
1;ABDOUL;1984;17
1;ABDOUL;1985;19
1;ABDOUL;1986;21
1;ABDOUL;1987;27
1;ABDOUL;1988;23
1;ABDOUL;1989;24
1;ABDOUL;1990;24
1;ABDOUL;1991;23
1;ABDOUL;1992;25
1;ABDOUL;1993;17
1;ABDOUL;1994;19
1;ABDOUL;1995;16
1;ABDOUL;1996;20
1;ABDOUL;1997;27
1;ABDOUL;1998;22
1;ABDOUL;1999;25
1;ABDOUL;2000;21
1;ABDOUL;2001;25
1;ABDOUL;2002;33
1;ABDOUL;2003;22
1;ABDOUL;2004;27
1;ABDOUL;2005;25
1;ABDOUL;2006;23
1;ABDOUL;2007;23
1;ABDOUL;2008;29
1;ABDOUL;2009;31
1;ABDOUL;2010;38
1;ABDOUL;2011;38
1;ABDOUL;2012;43
1;ABDOUL;2013;56
1;ABDOUL;2014;45
1;ABDOUL;2015;56
1;ABDOUL;2016;60
1;ABDOUL;2017;57
1;ABDOUL;2018;62
1;ABDOUL;XXXX;30
1;ABDOUL-AZIZ;1988;4
1;ABDOUL-AZIZ;1989;5
1;ABDOUL-AZIZ;1993;5
1;ABDOUL-AZIZ;1998;4
1;ABDOUL-AZIZ;1999;3
1;ABDOUL-AZIZ;2000;3
1;ABDOUL-AZIZ;2001;3
1;ABDOUL-AZIZ;2002;4
1;ABDOUL-AZIZ;2003;4
1;ABDOUL-AZIZ;2004;3
1;ABDOUL-AZIZ;2006;5
1;ABDOUL-AZIZ;2007;3
1;ABDOUL-AZIZ;2008;6
1;ABDOUL-AZIZ;2009;4
1;ABDOUL-AZIZ;2010;4
1;ABDOUL-AZIZ;2011;7
1;ABDOUL-AZIZ;2012;11
1;ABDOUL-AZIZ;2013;14
1;ABDOUL-AZIZ;2014;12
1;ABDOUL-AZIZ;2015;6
1;ABDOUL-AZIZ;2016;8
1;ABDOUL-AZIZ;2017;13
1;ABDOUL-AZIZ;2018;16
1;ABDOUL-AZIZ;XXXX;19
1;ABDOUL-HAKIM;XXXX;20
1;ABDOUL-KADER;2004;3
1;ABDOUL-KADER;2010;4
1;ABDOUL-KADER;2011;3
1;ABDOUL-KADER;2018;3
1;ABDOUL-KADER;XXXX;24
1;ABDOUL-KARIM;1986;3
1;ABDOUL-KARIM;1990;4
1;ABDOUL-KARIM;1994;5
1;ABDOUL-KARIM;1997;5
1;ABDOUL-KARIM;1998;3
1;ABDOUL-KARIM;2000;4
1;ABDOUL-KARIM;2001;4
1;ABDOUL-KARIM;2003;5
1;ABDOUL-KARIM;2004;6
1;ABDOUL-KARIM;2005;7
1;ABDOUL-KARIM;2006;9
1;ABDOUL-KARIM;2007;5
1;ABDOUL-KARIM;2008;3
1;ABDOUL-KARIM;2009;5
1;ABDOUL-KARIM;2010;4
1;ABDOUL-KARIM;2011;6
1;ABDOUL-KARIM;2012;11
1;ABDOUL-KARIM;2013;9
1;ABDOUL-KARIM;2014;12
1;ABDOUL-KARIM;2015;10
1;ABDOUL-KARIM;2016;6
1;ABDOUL-KARIM;2017;12
1;ABDOUL-KARIM;2018;11
1;ABDOUL-KARIM;XXXX;25
1;ABDOUL-MALIK;2008;7
1;ABDOUL-MALIK;2009;7
1;ABDOUL-MALIK;2011;6
1;ABDOUL-MALIK;2012;6
1;ABDOUL-MALIK;2013;5
1;ABDOUL-MALIK;2014;5
1;ABDOUL-MALIK;2015;8
1;ABDOUL-MALIK;2016;3
1;ABDOUL-MALIK;2017;5
1;ABDOUL-MALIK;2018;4
1;ABDOUL-MALIK;XXXX;8
1;ABDOUL-RAHMAN;2012;4
1;ABDOUL-RAHMAN;XXXX;16
1;ABDOUL-WAHAB;2012;4
1;ABDOUL-WAHAB;2014;3
1;ABDOUL-WAHAB;XXXX;17
1;ABDOULA;1974;4
1;ABDOULA;1983;3
1;ABDOULA;2012;3
1;ABDOULA;2013;3
1;ABDOULA;2014;3
1;ABDOULA;XXXX;39
1;ABDOULAH;1977;3
1;ABDOULAH;1980;3
1;ABDOULAH;1982;3
1;ABDOULAH;1983;7
1;ABDOULAH;1984;8
1;ABDOULAH;1985;5
1;ABDOULAH;1986;3
1;ABDOULAH;1988;4
1;ABDOULAH;1989;6
1;ABDOULAH;1991;8
1;ABDOULAH;1992;10
1;ABDOULAH;1996;8
1;ABDOULAH;1999;3
1;ABDOULAH;2005;6
1;ABDOULAH;2007;6
1;ABDOULAH;2008;3
1;ABDOULAH;2010;4
1;ABDOULAH;2011;4
1;ABDOULAH;2013;5
1;ABDOULAH;2014;5
1;ABDOULAH;2015;4
1;ABDOULAH;2016;4
1;ABDOULAH;2017;3
1;ABDOULAH;2018;6
1;ABDOULAH;XXXX;41
1;ABDOULAHI;2015;4
1;ABDOULAHI;XXXX;28
1;ABDOULAI;1984;4
1;ABDOULAI;1990;3
1;ABDOULAI;XXXX;21
1;ABDOULATIF;2012;3
1;ABDOULATIF;2013;3
1;ABDOULATIF;XXXX;17
1;ABDOULAY;1982;7
1;ABDOULAY;1983;4
1;ABDOULAY;1984;5
1;ABDOULAY;1986;5
1;ABDOULAY;1987;3
1;ABDOULAY;1988;5
1;ABDOULAY;1989;3
1;ABDOULAY;1993;4
1;ABDOULAY;1996;3
1;ABDOULAY;1997;4
1;ABDOULAY;1998;5
1;ABDOULAY;2004;3
1;ABDOULAY;2005;5
1;ABDOULAY;2006;8
1;ABDOULAY;2007;7
1;ABDOULAY;2010;6
1;ABDOULAY;2014;4
1;ABDOULAY;2015;4
1;ABDOULAY;2016;3
1;ABDOULAY;2018;6
1;ABDOULAY;XXXX;33
1;ABDOULAYE;1964;6
1;ABDOULAYE;1968;4
1;ABDOULAYE;1970;4
1;ABDOULAYE;1971;7
1;ABDOULAYE;1972;11
1;ABDOULAYE;1973;10
1;ABDOULAYE;1974;15
1;ABDOULAYE;1975;10
1;ABDOULAYE;1976;19
1;ABDOULAYE;1977;22
1;ABDOULAYE;1978;24
1;ABDOULAYE;1979;27
1;ABDOULAYE;1980;35
1;ABDOULAYE;1981;32
1;ABDOULAYE;1982;42
1;ABDOULAYE;1983;60
1;ABDOULAYE;1984;62
1;ABDOULAYE;1985;56
1;ABDOULAYE;1986;58
1;ABDOULAYE;1987;76
1;ABDOULAYE;1988;75
1;ABDOULAYE;1989;51
1;ABDOULAYE;1990;56
1;ABDOULAYE;1991;57
1;ABDOULAYE;1992;54
1;ABDOULAYE;1993;57
1;ABDOULAYE;1994;62
1;ABDOULAYE;1995;42
1;ABDOULAYE;1996;53
1;ABDOULAYE;1997;51
1;ABDOULAYE;1998;50
1;ABDOULAYE;1999;51
1;ABDOULAYE;2000;77
1;ABDOULAYE;2001;78
1;ABDOULAYE;2002;85
1;ABDOULAYE;2003;80
1;ABDOULAYE;2004;86
1;ABDOULAYE;2005;96
1;ABDOULAYE;2006;99
1;ABDOULAYE;2007;81
1;ABDOULAYE;2008;103
1;ABDOULAYE;2009;106
1;ABDOULAYE;2010;100
1;ABDOULAYE;2011;116
1;ABDOULAYE;2012;124
1;ABDOULAYE;2013;149
1;ABDOULAYE;2014;127
1;ABDOULAYE;2015;136
1;ABDOULAYE;2016;117
1;ABDOULAYE;2017;148
1;ABDOULAYE;2018;182
1;ABDOULAYE;XXXX;17
1;ABDOULAZIZ;2001;3
1;ABDOULAZIZ;2010;3
1;ABDOULAZIZ;2012;4
1;ABDOULAZIZ;2013;3
1;ABDOULAZIZ;2016;4
1;ABDOULAZIZ;XXXX;35
1;ABDOULHAKIM;2004;3
1;ABDOULHAKIM;XXXX;23
1;ABDOULKADER;2001;3
1;ABDOULKADER;2011;3
1;ABDOULKADER;XXXX;30
1;ABDOULKARIM;1983;3
1;ABDOULKARIM;1989;3
1;ABDOULKARIM;1990;3
1;ABDOULKARIM;1991;3
1;ABDOULKARIM;1994;3
1;ABDOULKARIM;1999;3
1;ABDOULKARIM;2001;3
1;ABDOULKARIM;2004;4
1;ABDOULKARIM;2005;3
1;ABDOULKARIM;2008;4
1;ABDOULKARIM;2010;4
1;ABDOULKARIM;2012;3
1;ABDOULKARIM;2013;6
1;ABDOULKARIM;2014;3
1;ABDOULKARIM;2016;5
1;ABDOULKARIM;2018;5
1;ABDOULKARIM;XXXX;29
1;ABDOULLA;2010;3
1;ABDOULLA;2015;5
1;ABDOULLA;2018;4
1;ABDOULLA;XXXX;17
1;ABDOULLAH;1958;3
1;ABDOULLAH;1980;7
1;ABDOULLAH;1981;4
1;ABDOULLAH;1982;10
1;ABDOULLAH;1983;5
1;ABDOULLAH;1984;9
1;ABDOULLAH;1985;17
1;ABDOULLAH;1986;12
1;ABDOULLAH;1988;5
1;ABDOULLAH;1989;8
1;ABDOULLAH;1990;5
1;ABDOULLAH;1991;6
1;ABDOULLAH;1992;9
1;ABDOULLAH;1993;7
1;ABDOULLAH;1994;8
1;ABDOULLAH;1995;10
1;ABDOULLAH;1996;5
1;ABDOULLAH;1997;11
1;ABDOULLAH;1998;8
1;ABDOULLAH;1999;14
1;ABDOULLAH;2000;8
1;ABDOULLAH;2001;11
1;ABDOULLAH;2002;14
1;ABDOULLAH;2003;10
1;ABDOULLAH;2004;14
1;ABDOULLAH;2005;14
1;ABDOULLAH;2006;13
1;ABDOULLAH;2007;27
1;ABDOULLAH;2008;23
1;ABDOULLAH;2009;28
1;ABDOULLAH;2010;32
1;ABDOULLAH;2011;34
1;ABDOULLAH;2012;42
1;ABDOULLAH;2013;46
1;ABDOULLAH;2014;57
1;ABDOULLAH;2015;49
1;ABDOULLAH;2016;43
1;ABDOULLAH;2017;46
1;ABDOULLAH;2018;30
1;ABDOULLAH;XXXX;27
1;ABDOULLAYE;1980;4
1;ABDOULLAYE;XXXX;32
1;ABDOURAHAMANE;1991;3
1;ABDOURAHAMANE;2000;3
1;ABDOURAHAMANE;2012;3
1;ABDOURAHAMANE;2013;4
1;ABDOURAHAMANE;2014;3
1;ABDOURAHAMANE;2015;3
1;ABDOURAHAMANE;2017;5
1;ABDOURAHAMANE;2018;6
1;ABDOURAHAMANE;XXXX;32
1;ABDOURAHIM;1996;3
1;ABDOURAHIM;2004;4
1;ABDOURAHIM;2008;3
1;ABDOURAHIM;2010;3
1;ABDOURAHIM;2014;4
1;ABDOURAHIM;2016;3
1;ABDOURAHIM;2018;3
1;ABDOURAHIM;XXXX;27
1;ABDOURAHMAN;2004;5
1;ABDOURAHMAN;2005;3
1;ABDOURAHMAN;2007;4
1;ABDOURAHMAN;2008;5
1;ABDOURAHMAN;2009;4
1;ABDOURAHMAN;2010;6
1;ABDOURAHMAN;2011;7
1;ABDOURAHMAN;2012;4
1;ABDOURAHMAN;2013;5
1;ABDOURAHMAN;2014;8
1;ABDOURAHMAN;2015;9
1;ABDOURAHMAN;2016;10
1;ABDOURAHMAN;2017;6
1;ABDOURAHMAN;2018;3
1;ABDOURAHMAN;XXXX;18
1;ABDOURAHMANE;1976;3
1;ABDOURAHMANE;1982;3
1;ABDOURAHMANE;1983;3
1;ABDOURAHMANE;1984;4
1;ABDOURAHMANE;1985;4
1;ABDOURAHMANE;1987;3
1;ABDOURAHMANE;1988;8
1;ABDOURAHMANE;1989;6
1;ABDOURAHMANE;1990;3
1;ABDOURAHMANE;1993;4
1;ABDOURAHMANE;1994;3
1;ABDOURAHMANE;1995;5
1;ABDOURAHMANE;1996;4
1;ABDOURAHMANE;1997;5
1;ABDOURAHMANE;2000;7
1;ABDOURAHMANE;2001;7
1;ABDOURAHMANE;2002;7
1;ABDOURAHMANE;2003;9
1;ABDOURAHMANE;2004;8
1;ABDOURAHMANE;2005;10
1;ABDOURAHMANE;2006;8
1;ABDOURAHMANE;2007;10
1;ABDOURAHMANE;2008;9
1;ABDOURAHMANE;2009;9
1;ABDOURAHMANE;2010;7
1;ABDOURAHMANE;2011;15
1;ABDOURAHMANE;2012;16
1;ABDOURAHMANE;2013;18
1;ABDOURAHMANE;2014;19
1;ABDOURAHMANE;2015;18
1;ABDOURAHMANE;2016;12
1;ABDOURAHMANE;2017;16
1;ABDOURAHMANE;2018;20
1;ABDOURAHMANE;XXXX;18
1;ABDOURAMANE;2009;3
1;ABDOURAMANE;2018;3
1;ABDOURAMANE;XXXX;32
1;ABDOURAZAK;2016;3
1;ABDOURAZAK;XXXX;19
1;ABDOURRAHMAN;2010;3
1;ABDOURRAHMAN;2011;6
1;ABDOURRAHMAN;2013;4
1;ABDOURRAHMAN;2014;5
1;ABDOURRAHMAN;2016;8
1;ABDOURRAHMAN;XXXX;21
1;ABDOURRAHMANE;2008;3
1;ABDOURRAHMANE;2011;3
1;ABDOURRAHMANE;2012;5
1;ABDOURRAHMANE;2014;5
1;ABDOURRAHMANE;2016;3
1;ABDOURRAHMANE;2017;3
1;ABDOURRAHMANE;2018;3
1;ABDOURRAHMANE;XXXX;26
1;ABDOUSSAMAD;XXXX;20
1;ABDRAHAMANE;1989;3
1;ABDRAHAMANE;1990;4
1;ABDRAHAMANE;1991;3
1;ABDRAHAMANE;1996;3
1;ABDRAHAMANE;2005;4
1;ABDRAHAMANE;2006;3
1;ABDRAHAMANE;2007;6
1;ABDRAHAMANE;2011;3
1;ABDRAHAMANE;2012;6
1;ABDRAHAMANE;2013;4
1;ABDRAHAMANE;2015;3
1;ABDRAHAMANE;2016;3
1;ABDRAHAMANE;2017;3
1;ABDRAHAMANE;2018;3
1;ABDRAHAMANE;XXXX;30
1;ABDRAHIM;1972;3
1;ABDRAHIM;1977;5
1;ABDRAHIM;1980;7
1;ABDRAHIM;1983;3
1;ABDRAHIM;1984;5
1;ABDRAHIM;1985;5
1;ABDRAHIM;1989;3
1;ABDRAHIM;XXXX;34
1;ABDRAHMAN;1986;3
1;ABDRAHMAN;2004;3
1;ABDRAHMAN;2007;3
1;ABDRAHMAN;2008;3
1;ABDRAHMAN;2010;3
1;ABDRAHMAN;2013;9
1;ABDRAHMAN;2014;9
1;ABDRAHMAN;2016;4
1;ABDRAHMAN;2017;5
1;ABDRAHMAN;2018;4
1;ABDRAHMAN;XXXX;27
1;ABDRAHMANE;1988;3
1;ABDRAHMANE;1992;3
1;ABDRAHMANE;1993;3
1;ABDRAHMANE;1994;3
1;ABDRAHMANE;2001;3
1;ABDRAHMANE;2009;3
1;ABDRAHMANE;2012;3
1;ABDRAHMANE;2013;3
1;ABDRAHMANE;2014;4
1;ABDRAHMANE;2015;4
1;ABDRAHMANE;2016;4
1;ABDRAHMANE;2017;4
1;ABDRAHMANE;XXXX;37
1;ABDRAMANE;1981;4
1;ABDRAMANE;1985;5
1;ABDRAMANE;1987;3
1;ABDRAMANE;1991;3
1;ABDRAMANE;1993;4
1;ABDRAMANE;1994;9
1;ABDRAMANE;1998;3
1;ABDRAMANE;1999;3
1;ABDRAMANE;2000;3
1;ABDRAMANE;2001;4
1;ABDRAMANE;2002;4
1;ABDRAMANE;2003;5
1;ABDRAMANE;2004;6
1;ABDRAMANE;2005;6
1;ABDRAMANE;2006;9
1;ABDRAMANE;2007;6
1;ABDRAMANE;2008;5
1;ABDRAMANE;2009;8
1;ABDRAMANE;2010;10
1;ABDRAMANE;2011;6
1;ABDRAMANE;2012;4
1;ABDRAMANE;2013;9
1;ABDRAMANE;2015;7
1;ABDRAMANE;2016;6
1;ABDRAMANE;2017;10
1;ABDRAMANE;2018;5
1;ABDRAMANE;XXXX;20
1;ABDSAMAD;1973;3
1;ABDSAMAD;1981;3
1;ABDSAMAD;1984;3
1;ABDSAMAD;1985;6
1;ABDSAMAD;1986;3
1;ABDSAMAD;1989;5
1;ABDSAMAD;1990;3
1;ABDSAMAD;1991;3
1;ABDSAMAD;1992;4
1;ABDSAMAD;1994;3
1;ABDSAMAD;2000;3
1;ABDSAMAD;2003;4
1;ABDSAMAD;2006;3
1;ABDSAMAD;2012;3
1;ABDSAMAD;XXXX;35
1;ABDUL;1949;3
1;ABDUL;1966;3
1;ABDUL;1975;3
1;ABDUL;1979;4
1;ABDUL;1980;5
1;ABDUL;1981;7
1;ABDUL;1982;4
1;ABDUL;1984;3
1;ABDUL;1985;3
1;ABDUL;1986;6
1;ABDUL;1987;4
1;ABDUL;1988;9
1;ABDUL;1989;8
1;ABDUL;1990;3
1;ABDUL;1991;3
1;ABDUL;1992;5
1;ABDUL;1993;5
1;ABDUL;1994;8
1;ABDUL;1995;10
1;ABDUL;1996;13
1;ABDUL;1997;4
1;ABDUL;1998;11
1;ABDUL;1999;5
1;ABDUL;2000;8
1;ABDUL;2001;7
1;ABDUL;2002;7
1;ABDUL;2003;5
1;ABDUL;2004;9
1;ABDUL;2005;11
1;ABDUL;2006;15
1;ABDUL;2007;11
1;ABDUL;2008;13
1;ABDUL;2009;20
1;ABDUL;2010;14
1;ABDUL;2011;10
1;ABDUL;2012;18
1;ABDUL;2013;12
1;ABDUL;2014;12
1;ABDUL;2015;16
1;ABDUL;2016;15
1;ABDUL;2017;26
1;ABDUL;2018;28
1;ABDUL;XXXX;12
1;ABDUL-AZIZ;XXXX;22
1;ABDUL-KADIR;2000;6
1;ABDUL-KADIR;2002;4
1;ABDUL-KADIR;2005;3
1;ABDUL-KADIR;XXXX;17
1;ABDUL-KARIM;2008;3
1;ABDUL-KARIM;2010;3
1;ABDUL-KARIM;2016;6
1;ABDUL-KARIM;XXXX;13
1;ABDUL-KERIM;XXXX;20
1;ABDUL-MALIK;2011;3
1;ABDUL-MALIK;2013;4
1;ABDUL-MALIK;2014;5
1;ABDUL-MALIK;2015;5
1;ABDUL-MALIK;2016;3
1;ABDUL-MALIK;2018;4
1;ABDUL-MALIK;XXXX;14
1;ABDUL-RAHMAN;2004;3
1;ABDUL-RAHMAN;2010;3
1;ABDUL-RAHMAN;2013;4
1;ABDUL-RAHMAN;2015;3
1;ABDUL-RAHMAN;2016;3
1;ABDUL-RAHMAN;XXXX;24
1;ABDUL-SAMET;2002;3
1;ABDUL-SAMET;2007;3
1;ABDUL-SAMET;2010;6
1;ABDUL-SAMET;2011;4
1;ABDUL-SAMET;XXXX;16
1;ABDULAH;1981;3
1;ABDULAH;2014;4
1;ABDULAH;2017;4
1;ABDULAH;2018;3
1;ABDULAH;XXXX;39
1;ABDULAZIZ;1996;3
1;ABDULAZIZ;2002;3
1;ABDULAZIZ;2014;4
1;ABDULAZIZ;2015;3
1;ABDULAZIZ;2016;4
1;ABDULAZIZ;XXXX;20
1;ABDULBAKI;2001;4
1;ABDULBAKI;2008;4
1;ABDULBAKI;2009;4
1;ABDULBAKI;2011;3
1;ABDULBAKI;2015;3
1;ABDULBAKI;XXXX;30
1;ABDULHAMID;1994;3
1;ABDULHAMID;2006;3
1;ABDULHAMID;2007;3
1;ABDULHAMID;2014;3
1;ABDULHAMID;2016;3
1;ABDULHAMID;2017;9
1;ABDULHAMID;2018;7
1;ABDULHAMID;XXXX;26
1;ABDULKADIR;1990;3
1;ABDULKADIR;1991;4
1;ABDULKADIR;1992;7
1;ABDULKADIR;1995;3
1;ABDULKADIR;1996;3
1;ABDULKADIR;1998;5
1;ABDULKADIR;1999;6
1;ABDULKADIR;2003;8
1;ABDULKADIR;2004;4
1;ABDULKADIR;2005;8
1;ABDULKADIR;2006;3
1;ABDULKADIR;2007;5
1;ABDULKADIR;2009;8
1;ABDULKADIR;2010;6
1;ABDULKADIR;2012;5
1;ABDULKADIR;2013;3
1;ABDULKADIR;2014;4
1;ABDULKADIR;2015;6
1;ABDULKADIR;2016;4
1;ABDULKADIR;2017;10
1;ABDULKADIR;2018;3
1;ABDULKADIR;XXXX;27
1;ABDULKERIM;2006;5
1;ABDULKERIM;2009;3
1;ABDULKERIM;2010;3
1;ABDULKERIM;2011;8
1;ABDULKERIM;2013;3
1;ABDULKERIM;2014;3
1;ABDULKERIM;XXXX;25
1;ABDULLA;2011;4
1;ABDULLA;2012;3
1;ABDULLA;2014;5
1;ABDULLA;2016;5
1;ABDULLA;XXXX;30
1;ABDULLAH;1975;5
1;ABDULLAH;1977;5
1;ABDULLAH;1978;8
1;ABDULLAH;1979;7
1;ABDULLAH;1980;13
1;ABDULLAH;1981;13
1;ABDULLAH;1982;15
1;ABDULLAH;1983;11
1;ABDULLAH;1984;16
1;ABDULLAH;1985;18
1;ABDULLAH;1986;15
1;ABDULLAH;1987;17
1;ABDULLAH;1988;15
1;ABDULLAH;1989;15
1;ABDULLAH;1990;16
1;ABDULLAH;1991;25
1;ABDULLAH;1992;21
1;ABDULLAH;1993;32
1;ABDULLAH;1994;28
1;ABDULLAH;1995;29
1;ABDULLAH;1996;22
1;ABDULLAH;1997;25
1;ABDULLAH;1998;21
1;ABDULLAH;1999;20
1;ABDULLAH;2000;29
1;ABDULLAH;2001;32
1;ABDULLAH;2002;41
1;ABDULLAH;2003;34
1;ABDULLAH;2004;36
1;ABDULLAH;2005;43
1;ABDULLAH;2006;51
1;ABDULLAH;2007;31
1;ABDULLAH;2008;48
1;ABDULLAH;2009;39
1;ABDULLAH;2010;54
1;ABDULLAH;2011;52
1;ABDULLAH;2012;52
1;ABDULLAH;2013;68
1;ABDULLAH;2014;71
1;ABDULLAH;2015;78
1;ABDULLAH;2016;81
1;ABDULLAH;2017;71
1;ABDULLAH;2018;81
1;ABDULLAH;XXXX;17
1;ABDULRAHMAN;2004;3
1;ABDULRAHMAN;2005;3
1;ABDULRAHMAN;2006;3
1;ABDULRAHMAN;2010;3
1;ABDULRAHMAN;2011;5
1;ABDULRAHMAN;2013;4
1;ABDULRAHMAN;2015;3
1;ABDULRAHMAN;2016;3
1;ABDULRAHMAN;2017;4
1;ABDULRAHMAN;2018;11
1;ABDULRAHMAN;XXXX;19
1;ABDULSAMED;2004;3
1;ABDULSAMED;2005;3
1;ABDULSAMED;2011;3
1;ABDULSAMED;XXXX;11
1;ABDULSAMET;2007;3
1;ABDULSAMET;2009;3
1;ABDULSAMET;2010;3
1;ABDULSAMET;2012;6
1;ABDULSAMET;XXXX;14
1;ABDURAHMAN;1981;3
1;ABDURAHMAN;1991;3
1;ABDURAHMAN;1994;3
1;ABDURAHMAN;2006;4
1;ABDURAHMAN;2010;4
1;ABDURAHMAN;2011;3
1;ABDURAHMAN;2013;3
1;ABDURAHMAN;2014;7
1;ABDURAHMAN;2015;6
1;ABDURAHMAN;2016;4
1;ABDURAHMAN;2017;7
1;ABDURAHMAN;XXXX;27
1;ABDURRAHIM;1998;3
1;ABDURRAHIM;2005;3
1;ABDURRAHIM;2010;3
1;ABDURRAHIM;2011;3
1;ABDURRAHIM;2015;3
1;ABDURRAHIM;XXXX;23
1;ABDURRAHMAN;1982;3
1;ABDURRAHMAN;1987;5
1;ABDURRAHMAN;1990;6
1;ABDURRAHMAN;1991;3
1;ABDURRAHMAN;1993;5
1;ABDURRAHMAN;1994;6
1;ABDURRAHMAN;1995;4
1;ABDURRAHMAN;1996;5
1;ABDURRAHMAN;1997;4
1;ABDURRAHMAN;1998;4
1;ABDURRAHMAN;1999;4
1;ABDURRAHMAN;2000;3
1;ABDURRAHMAN;2001;5
1;ABDURRAHMAN;2003;10
1;ABDURRAHMAN;2004;5
1;ABDURRAHMAN;2005;4
1;ABDURRAHMAN;2006;8
1;ABDURRAHMAN;2007;9
1;ABDURRAHMAN;2008;13
1;ABDURRAHMAN;2009;5
1;ABDURRAHMAN;2010;12
1;ABDURRAHMAN;2011;11
1;ABDURRAHMAN;2012;13
1;ABDURRAHMAN;2013;9
1;ABDURRAHMAN;2014;14
1;ABDURRAHMAN;2015;7
1;ABDURRAHMAN;2016;10
1;ABDURRAHMAN;2017;9
1;ABDURRAHMAN;2018;13
1;ABDURRAHMAN;XXXX;20
1;ABDUSSAMED;2005;4
1;ABDUSSAMED;2006;3
1;ABDUSSAMED;2007;9
1;ABDUSSAMED;2009;3
1;ABDUSSAMED;2017;3
1;ABDUSSAMED;XXXX;21
1;ABED;1955;4
1;ABED;1956;5
1;ABED;1957;6
1;ABED;1958;7
1;ABED;1959;7
1;ABED;1960;4
1;ABED;1961;9
1;ABED;1962;8
1;ABED;1963;9
1;ABED;1964;16
1;ABED;1965;13
1;ABED;1966;14
1;ABED;1967;9
1;ABED;1968;8
1;ABED;1969;14
1;ABED;1970;12
1;ABED;1971;9
1;ABED;1972;19
1;ABED;1973;11
1;ABED;1974;12
1;ABED;1975;5
1;ABED;1976;10
1;ABED;1977;12
1;ABED;1978;6
1;ABED;1979;12
1;ABED;1980;13
1;ABED;1981;15
1;ABED;1982;14
1;ABED;1983;16
1;ABED;1984;9
1;ABED;1985;10
